id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate,carbon_intensity_gco2_per_kwh,temperature_c_delft,temperature_source
67748587653,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12631236,3157809,0.210624,368954,0.116839,2025-01-02 00:00:00+00:00,2025-01-02 00:15:00+00:00,2026-03-18 07:21:42+00:00,116.839,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
67748587654,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12557836,3139459,0.2094,403470,0.128516,2025-01-02 00:15:00+00:00,2025-01-02 00:30:00+00:00,2026-03-18 07:21:42+00:00,128.516,6.175,Open-Meteo historical hourly archive interpolated to 15 minutes
67748678036,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11974444,2993611,0.199672,416632,0.139174,2025-01-02 00:30:00+00:00,2025-01-02 00:45:00+00:00,2026-03-18 07:21:42+00:00,139.17399999999998,6.05,Open-Meteo historical hourly archive interpolated to 15 minutes
67748944923,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11508604,2877151,0.191904,441109,0.153315,2025-01-02 00:45:00+00:00,2025-01-02 01:00:00+00:00,2026-03-18 07:21:42+00:00,153.315,5.925,Open-Meteo historical hourly archive interpolated to 15 minutes
67748944924,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10763244,2690811,0.179475,470363,0.174803,2025-01-02 01:00:00+00:00,2025-01-02 01:15:00+00:00,2026-03-18 07:21:42+00:00,174.803,5.8,Open-Meteo historical hourly archive interpolated to 15 minutes
67748944925,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10179524,2544881,0.169741,475582,0.186878,2025-01-02 01:15:00+00:00,2025-01-02 01:30:00+00:00,2026-03-18 07:21:42+00:00,186.878,5.65,Open-Meteo historical hourly archive interpolated to 15 minutes
67749035999,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9659848,2414962,0.161076,472251,0.195552,2025-01-02 01:30:00+00:00,2025-01-02 01:45:00+00:00,2026-03-18 07:21:42+00:00,195.552,5.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67749238768,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9305256,2326314,0.155163,466669,0.200604,2025-01-02 01:45:00+00:00,2025-01-02 02:00:00+00:00,2026-03-18 07:21:42+00:00,200.604,5.3500000000000005,Open-Meteo historical hourly archive interpolated to 15 minutes
67749238769,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9104184,2276046,0.15181,470497,0.206717,2025-01-02 02:00:00+00:00,2025-01-02 02:15:00+00:00,2026-03-18 07:21:42+00:00,206.717,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67749293336,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8952412,2238103,0.149279,475769,0.212577,2025-01-02 02:15:00+00:00,2025-01-02 02:30:00+00:00,2026-03-18 07:21:42+00:00,212.577,4.925,Open-Meteo historical hourly archive interpolated to 15 minutes
67749385099,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8958372,2239593,0.149378,485615,0.216832,2025-01-02 02:30:00+00:00,2025-01-02 02:45:00+00:00,2026-03-18 07:21:42+00:00,216.832,4.6499999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
67749654166,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8870724,2217681,0.147917,481563,0.217147,2025-01-02 02:45:00+00:00,2025-01-02 03:00:00+00:00,2026-03-18 07:21:42+00:00,217.14700000000002,4.375,Open-Meteo historical hourly archive interpolated to 15 minutes
67749654167,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9156968,2289242,0.15269,516246,0.22551,2025-01-02 03:00:00+00:00,2025-01-02 03:15:00+00:00,2026-03-18 07:21:42+00:00,225.51,4.1,Open-Meteo historical hourly archive interpolated to 15 minutes
67749654168,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9155260,2288815,0.152661,520771,0.227529,2025-01-02 03:15:00+00:00,2025-01-02 03:30:00+00:00,2026-03-18 07:21:42+00:00,227.529,4.05,Open-Meteo historical hourly archive interpolated to 15 minutes
67749746616,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9070736,2267684,0.151252,532940,0.235015,2025-01-02 03:30:00+00:00,2025-01-02 03:45:00+00:00,2026-03-18 07:21:42+00:00,235.01500000000001,3.9999999999999996,Open-Meteo historical hourly archive interpolated to 15 minutes
67750016742,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9033220,2258305,0.150626,536188,0.237429,2025-01-02 03:45:00+00:00,2025-01-02 04:00:00+00:00,2026-03-18 07:21:42+00:00,237.429,3.9499999999999997,Open-Meteo historical hourly archive interpolated to 15 minutes
67750016743,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9596876,2399219,0.160025,578984,0.241322,2025-01-02 04:00:00+00:00,2025-01-02 04:15:00+00:00,2026-03-18 07:21:42+00:00,241.322,3.9,Open-Meteo historical hourly archive interpolated to 15 minutes
67750016744,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9698068,2424517,0.161712,594827,0.245338,2025-01-02 04:15:00+00:00,2025-01-02 04:30:00+00:00,2026-03-18 07:21:42+00:00,245.338,3.675,Open-Meteo historical hourly archive interpolated to 15 minutes
67750109879,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9821464,2455366,0.163769,604621,0.246245,2025-01-02 04:30:00+00:00,2025-01-02 04:45:00+00:00,2026-03-18 07:21:42+00:00,246.245,3.45,Open-Meteo historical hourly archive interpolated to 15 minutes
67750381064,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9972704,2493176,0.166291,627293,0.251604,2025-01-02 04:45:00+00:00,2025-01-02 05:00:00+00:00,2026-03-18 07:21:42+00:00,251.60399999999998,3.225,Open-Meteo historical hourly archive interpolated to 15 minutes
67750381065,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10649908,2662477,0.177583,699529,0.262736,2025-01-02 05:00:00+00:00,2025-01-02 05:15:00+00:00,2026-03-18 07:21:42+00:00,262.73600000000005,3.0,Open-Meteo historical hourly archive interpolated to 15 minutes
67750381066,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10917524,2729381,0.182045,738416,0.270543,2025-01-02 05:15:00+00:00,2025-01-02 05:30:00+00:00,2026-03-18 07:21:42+00:00,270.543,2.9499999999999997,Open-Meteo historical hourly archive interpolated to 15 minutes
67750474888,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11272712,2818178,0.187968,781222,0.277208,2025-01-02 05:30:00+00:00,2025-01-02 05:45:00+00:00,2026-03-18 07:21:42+00:00,277.208,2.9,Open-Meteo historical hourly archive interpolated to 15 minutes
67750941532,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11773964,2943491,0.196326,820812,0.278857,2025-01-02 05:45:00+00:00,2025-01-02 06:00:00+00:00,2026-03-18 07:21:42+00:00,278.857,2.8499999999999996,Open-Meteo historical hourly archive interpolated to 15 minutes
67750941533,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12310468,3077617,0.205272,883397,0.287039,2025-01-02 06:00:00+00:00,2025-01-02 06:15:00+00:00,2026-03-18 07:21:42+00:00,287.039,2.8,Open-Meteo historical hourly archive interpolated to 15 minutes
67750941534,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12393944,3098486,0.206663,911426,0.294152,2025-01-02 06:15:00+00:00,2025-01-02 06:30:00+00:00,2026-03-18 07:21:42+00:00,294.15200000000004,2.725,Open-Meteo historical hourly archive interpolated to 15 minutes
67753423523,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12516180,3129045,0.208702,941648,0.300938,2025-01-02 06:30:00+00:00,2025-01-02 06:45:00+00:00,2026-03-18 07:21:42+00:00,300.938,2.65,Open-Meteo historical hourly archive interpolated to 15 minutes
67753423524,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12743124,3185781,0.212486,960879,0.301615,2025-01-02 06:45:00+00:00,2025-01-02 07:00:00+00:00,2026-03-18 07:21:42+00:00,301.615,2.575,Open-Meteo historical hourly archive interpolated to 15 minutes
67753423525,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13080948,3270237,0.218119,970821,0.296866,2025-01-02 07:00:00+00:00,2025-01-02 07:15:00+00:00,2026-03-18 07:21:42+00:00,296.86600000000004,2.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67753423526,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13227232,3306808,0.220558,991551,0.299851,2025-01-02 07:15:00+00:00,2025-01-02 07:30:00+00:00,2026-03-18 07:21:42+00:00,299.851,2.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67753743790,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13247552,3311888,0.220896,1026690,0.310001,2025-01-02 07:30:00+00:00,2025-01-02 07:45:00+00:00,2026-03-18 07:21:42+00:00,310.00100000000003,2.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67754018108,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13289920,3322480,0.221603,1052941,0.316914,2025-01-02 07:45:00+00:00,2025-01-02 08:00:00+00:00,2026-03-18 07:21:42+00:00,316.914,2.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67754018109,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13913764,3478441,0.232005,1108351,0.318634,2025-01-02 08:00:00+00:00,2025-01-02 08:15:00+00:00,2026-03-18 07:21:42+00:00,318.63399999999996,2.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67754018110,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14034308,3508577,0.234015,1116304,0.318164,2025-01-02 08:15:00+00:00,2025-01-02 08:30:00+00:00,2026-03-18 07:21:42+00:00,318.164,2.8,Open-Meteo historical hourly archive interpolated to 15 minutes
67754113993,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14354792,3588698,0.239358,1127055,0.314057,2025-01-02 08:30:00+00:00,2025-01-02 08:45:00+00:00,2026-03-18 07:21:42+00:00,314.05699999999996,3.1,Open-Meteo historical hourly archive interpolated to 15 minutes
67754389348,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14694364,3673591,0.24502,1124740,0.306169,2025-01-02 08:45:00+00:00,2025-01-02 09:00:00+00:00,2026-03-18 07:21:42+00:00,306.16900000000004,3.4,Open-Meteo historical hourly archive interpolated to 15 minutes
67754389349,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15856708,3964177,0.264402,1166506,0.294262,2025-01-02 09:00:00+00:00,2025-01-02 09:15:00+00:00,2026-03-18 07:21:42+00:00,294.262,3.7,Open-Meteo historical hourly archive interpolated to 15 minutes
67754389350,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16232384,4058096,0.270666,1119058,0.275759,2025-01-02 09:15:00+00:00,2025-01-02 09:30:00+00:00,2026-03-18 07:21:42+00:00,275.75899999999996,4.075,Open-Meteo historical hourly archive interpolated to 15 minutes
67754485920,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16672772,4168193,0.278009,1071837,0.257147,2025-01-02 09:30:00+00:00,2025-01-02 09:45:00+00:00,2026-03-18 07:21:42+00:00,257.147,4.45,Open-Meteo historical hourly archive interpolated to 15 minutes
67754762312,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16778380,4194595,0.279769,1049152,0.25012,2025-01-02 09:45:00+00:00,2025-01-02 10:00:00+00:00,2026-03-18 07:21:42+00:00,250.12,4.825,Open-Meteo historical hourly archive interpolated to 15 minutes
67754762313,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17683372,4420843,0.294859,1078752,0.244015,2025-01-02 10:00:00+00:00,2025-01-02 10:15:00+00:00,2026-03-18 07:21:42+00:00,244.01500000000001,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67754762314,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18544408,4636102,0.309216,1058712,0.228363,2025-01-02 10:15:00+00:00,2025-01-02 10:30:00+00:00,2026-03-18 07:21:42+00:00,228.363,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67754859571,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19371288,4842822,0.323004,999340,0.206355,2025-01-02 10:30:00+00:00,2025-01-02 10:45:00+00:00,2026-03-18 07:21:42+00:00,206.35500000000002,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67755137000,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19754292,4938573,0.32939,1004308,0.20336,2025-01-02 10:45:00+00:00,2025-01-02 11:00:00+00:00,2026-03-18 07:21:42+00:00,203.36,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67755137001,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,20101064,5025266,0.335172,1013080,0.201597,2025-01-02 11:00:00+00:00,2025-01-02 11:15:00+00:00,2026-03-18 07:21:42+00:00,201.597,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67755137002,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,20724264,5181066,0.345563,989281,0.190942,2025-01-02 11:15:00+00:00,2025-01-02 11:30:00+00:00,2026-03-18 07:21:42+00:00,190.942,5.3,Open-Meteo historical hourly archive interpolated to 15 minutes
67755234946,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21826284,5456571,0.363938,999149,0.183109,2025-01-02 11:30:00+00:00,2025-01-02 11:45:00+00:00,2026-03-18 07:21:42+00:00,183.10899999999998,5.4,Open-Meteo historical hourly archive interpolated to 15 minutes
67755513412,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21839820,5459955,0.364164,990273,0.18137,2025-01-02 11:45:00+00:00,2025-01-02 12:00:00+00:00,2026-03-18 07:21:42+00:00,181.37,5.5,Open-Meteo historical hourly archive interpolated to 15 minutes
67755513413,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21523708,5380927,0.358893,977003,0.181568,2025-01-02 12:00:00+00:00,2025-01-02 12:15:00+00:00,2026-03-18 07:21:42+00:00,181.568,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
67755513414,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21646316,5411579,0.360937,1027708,0.189909,2025-01-02 12:15:00+00:00,2025-01-02 12:30:00+00:00,2026-03-18 07:21:42+00:00,189.909,5.625,Open-Meteo historical hourly archive interpolated to 15 minutes
67755612045,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21250064,5312516,0.354329,1038116,0.195409,2025-01-02 12:30:00+00:00,2025-01-02 12:45:00+00:00,2026-03-18 07:21:42+00:00,195.409,5.6499999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
67755891548,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21292728,5323182,0.35504,1055586,0.1983,2025-01-02 12:45:00+00:00,2025-01-02 13:00:00+00:00,2026-03-18 07:21:42+00:00,198.3,5.675,Open-Meteo historical hourly archive interpolated to 15 minutes
67755891549,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,21296788,5324197,0.355108,1059905,0.199073,2025-01-02 13:00:00+00:00,2025-01-02 13:15:00+00:00,2026-03-18 07:21:42+00:00,199.073,5.7,Open-Meteo historical hourly archive interpolated to 15 minutes
67755891550,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,20993548,5248387,0.350051,1097838,0.209176,2025-01-02 13:15:00+00:00,2025-01-02 13:30:00+00:00,2026-03-18 07:21:42+00:00,209.176,5.325,Open-Meteo historical hourly archive interpolated to 15 minutes
67755990868,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,20612404,5153101,0.343696,1125209,0.218356,2025-01-02 13:30:00+00:00,2025-01-02 13:45:00+00:00,2026-03-18 07:21:42+00:00,218.356,4.95,Open-Meteo historical hourly archive interpolated to 15 minutes
67756273770,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19930020,4982505,0.332317,1126344,0.22606,2025-01-02 13:45:00+00:00,2025-01-02 14:00:00+00:00,2026-03-18 07:21:42+00:00,226.06,4.575,Open-Meteo historical hourly archive interpolated to 15 minutes
67756273771,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19363876,4840969,0.322877,1119235,0.231201,2025-01-02 14:00:00+00:00,2025-01-02 14:15:00+00:00,2026-03-18 07:21:42+00:00,231.201,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67756273772,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18844192,4711048,0.314212,1111276,0.235887,2025-01-02 14:15:00+00:00,2025-01-02 14:30:00+00:00,2026-03-18 07:21:42+00:00,235.887,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67756373777,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18191756,4547939,0.303333,1111379,0.24437,2025-01-02 14:30:00+00:00,2025-01-02 14:45:00+00:00,2026-03-18 07:21:42+00:00,244.37,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67756658308,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18086484,4521621,0.301577,1128229,0.249519,2025-01-02 14:45:00+00:00,2025-01-02 15:00:00+00:00,2026-03-18 07:21:42+00:00,249.51899999999998,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67756658309,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17574920,4393730,0.293047,1136389,0.258639,2025-01-02 15:00:00+00:00,2025-01-02 15:15:00+00:00,2026-03-18 07:21:42+00:00,258.639,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
67756658310,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17152688,4288172,0.286006,1140051,0.265859,2025-01-02 15:15:00+00:00,2025-01-02 15:30:00+00:00,2026-03-18 07:21:42+00:00,265.85900000000004,4.075,Open-Meteo historical hourly archive interpolated to 15 minutes
67756759002,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17172364,4293091,0.286334,1157079,0.269521,2025-01-02 15:30:00+00:00,2025-01-02 15:45:00+00:00,2026-03-18 07:21:42+00:00,269.521,3.95,Open-Meteo historical hourly archive interpolated to 15 minutes
67756986979,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17181116,4295279,0.28648,1160141,0.270097,2025-01-02 15:45:00+00:00,2025-01-02 16:00:00+00:00,2026-03-18 07:21:42+00:00,270.097,3.825,Open-Meteo historical hourly archive interpolated to 15 minutes
67756986980,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17161876,4290469,0.286159,1162631,0.27098,2025-01-02 16:00:00+00:00,2025-01-02 16:15:00+00:00,2026-03-18 07:21:42+00:00,270.98,3.7,Open-Meteo historical hourly archive interpolated to 15 minutes
67757046475,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16989904,4247476,0.283291,1144846,0.269536,2025-01-02 16:15:00+00:00,2025-01-02 16:30:00+00:00,2026-03-18 07:21:42+00:00,269.536,3.625,Open-Meteo historical hourly archive interpolated to 15 minutes
67757147856,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16961600,4240400,0.282819,1144749,0.269962,2025-01-02 16:30:00+00:00,2025-01-02 16:45:00+00:00,2026-03-18 07:21:42+00:00,269.962,3.55,Open-Meteo historical hourly archive interpolated to 15 minutes
67757435822,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17056828,4264207,0.284407,1142520,0.267933,2025-01-02 16:45:00+00:00,2025-01-02 17:00:00+00:00,2026-03-18 07:21:42+00:00,267.933,3.475,Open-Meteo historical hourly archive interpolated to 15 minutes
67757435823,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17222768,4305692,0.287173,1135977,0.263831,2025-01-02 17:00:00+00:00,2025-01-02 17:15:00+00:00,2026-03-18 07:21:42+00:00,263.83099999999996,3.4,Open-Meteo historical hourly archive interpolated to 15 minutes
67757435824,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17240896,4310224,0.287476,1125071,0.261024,2025-01-02 17:15:00+00:00,2025-01-02 17:30:00+00:00,2026-03-18 07:21:42+00:00,261.024,3.35,Open-Meteo historical hourly archive interpolated to 15 minutes
